Id,SalePrice
1750,130148.07717091007
1751,249992.83829705336
1752,120512.51090803924
1753,142018.4685996205
1754,191066.2444076485
1755,171586.9847311241
1756,127777.1757848457
1757,120940.45666246455
1758,147914.19564846208
1759,161134.92752132658
1760,167015.3241140667
1761,136362.384208266
1762,177316.3422038398
1763,177651.74558640295
1764,116481.78867541629
1765,156126.29576294209
1766,178813.45098256206
1767,202729.62105604235
1768,147529.97976592224
1769,170129.34221468942
1770,146830.73687804383
1771,116702.66863464413
1772,133202.97277981212
1773,132118.37887058817
1774,123986.78689490963
1775,142439.13936615846
1776,124207.15028648253
1777,116418.0223087693
1778,137879.41399309694
1779,115323.37108805608
1780,169981.02227103364
1781,129707.36194501065
1782,90780.87361307204
1783,139008.9826432679
1784,99569.18227917569
1785,113947.05003049658
1786,136095.77481198724
1787,157625.04363627077
1788,58736.269398233395
1789,97574.91387442354
1790,75080.4773158864
1791,174897.20482160983
1792,158721.6654004483
1793,119533.73180039389
1794,147972.42331291607
1795,138506.32196376377
1796,132482.1303198344
1797,117395.46364737648
1798,121372.66005970296
1799,115839.75517964044
1800,126493.04213185637
1801,126735.48971780034
1802,128933.41378280827
1803,140098.5875339325
1804,143835.12504982
1805,137248.70062712135
1806,116106.60140205154
1807,129534.27584603126
1808,118798.67840657964
1809,119792.22648828967
1810,140707.9617350446
1811,89574.11261220652
1812,95346.1479807601
1813,122086.6985138778
1814,91944.05269333292
1815,51334.17228917199
1816,96562.51534918304
1817,108498.82143696217
1818,144746.3338786737
1819,121146.72185018488
1820,67245.79053802471
1821,105834.42475022553
1822,146802.7298112564
1823,48426.59724304522
1824,131350.15824485946
1825,139866.96780594057
1826,100337.29335464699
1827,95298.4205822105
1828,133203.4051433551
1829,111371.3806179582
1830,133240.59631790902
1831,145617.5505949103
1832,87051.56793969132
1833,133916.54229832123
1834,118798.99341115632
1835,119179.18293310201
1836,121938.22467784827
1837,85826.44335304183
1838,123256.59620322805
1839,93453.67019050251
1840,162548.19312455496
1841,144819.71605485532
1842,78459.99120369546
1843,124810.067721616
1844,137121.68821420346
1845,137164.5370069167
1846,152758.12154432898
1847,171438.91288720322
1848,58672.21470225865
1849,110308.24711041304
1850,118136.37168072115
1851,152685.35577358256
1852,123502.02134570153
1853,128907.57040982942
1854,166370.43286948293
1855,139742.60765849406
1856,218037.26519715987
1857,150767.37846609275
1858,136465.72226550977
1859,117684.5112407364
1860,159863.76738776788
1861,117326.22550991988
1862,309614.60679714166
1863,290348.49653521745
1864,290341.28371582314
1865,327939.36271862756
1866,327458.1127409819
1867,230093.43915052272
1868,294800.1754436381
1869,207427.03527085294
1870,223347.12498375587
1871,242787.53929778314
1872,168120.7340730224
1873,238016.64479778984
1874,146135.19655955333
1875,201018.0807311425
1876,201171.40906948881
1877,211359.6071964415
1878,201838.81079274154
1879,133288.9558917498
1880,137980.97053039496
1881,239811.73682392633
1882,248396.17961067054
1883,194600.35152179506
1884,208587.21128091333
1885,237724.19489422627
1886,302849.45698960347
1887,208557.15890073622
1888,273770.9208257728
1889,159742.33625754307
1890,125501.03710444103
1891,140105.96905404737
1892,100560.52396759238
1893,132590.74466407485
1894,123699.29866600702
1895,137913.07519247383
1896,126415.8114031621
1897,113733.3152878855
1898,108415.82716243308
1899,160922.7762865396
1900,154113.8295281243
1901,175231.17509706633
1902,142101.02922342348
1903,223868.1958419521
1904,134797.46940492745
1905,195128.33220013345
1906,160989.1382149056
1907,201463.50629692824
1908,111990.24269351315
1909,136721.5256050458
1910,120540.56665081055
1911,208039.66847286877
1912,293855.4519246319
1913,140617.6998713493
1914,63196.0443618997
1915,329078.61884588405
1916,59964.36842250166
1917,242371.73922884473
1918,137891.00876851744
1919,170338.63720046345
1920,131115.18234553223
1921,418667.16423097334
1922,318754.8455230464
1923,230468.87124715312
1924,231036.32102691525
1925,208190.9808369892
1926,392527.08065497916
1927,137266.34682888206
1928,149796.51971922658
1929,126898.71234479509
1930,130450.16311145006
1931,144298.45855145747
1932,134710.9489032029
1933,187687.42914820302
1934,181597.8521415188
1935,175703.00319537998
1936,190551.21673149802
1937,179447.51670039195
1938,171200.3371376615
1939,239979.3124761563
1940,186234.4308926533
1941,171374.48211745193
1942,190658.5973132073
1943,206689.5764409522
1944,348936.5641451608
1945,384389.5394417836
1946,145584.02627379837
1947,323203.05327281717
1948,175852.40007604842
1949,253789.98367210082
1950,186347.52144721075
1951,249388.84779762122
1952,210589.88029324042
1953,168953.5734798633
1954,189832.51005305967
1955,140400.65430151514
1956,295727.78065058566
1957,156442.07937996674
1958,307787.41147821705
1959,139888.81677035292
1960,114664.15476923625
1961,123600.8675177369
1962,92417.77471195748
1963,99695.32072751677
1964,108087.91386994974
1965,147995.5380134554
1966,140931.82893942934
1967,282354.66779348615
1968,425680.1246793634
1969,393185.02367387584
1970,434491.03414149897
1971,470690.75081898336
1972,383632.8746154574
1973,268074.7470571634
1974,327029.2751945861
1975,498851.64229607314
1976,277012.46166815143
1977,364629.51562180027
1978,367145.12613551936
1979,326752.0894447005
1980,197992.81992870235
1981,351712.8322114831
1982,234237.41212747723
1983,207836.91944301483
1984,171358.63728576005
1985,226623.20289405933
1986,214353.4414494524
1987,182368.9895416894
1988,177183.4709405082
1989,192867.2072085927
1990,217309.44095652862
1991,249408.04443314899
1992,211599.64202761848
1993,172642.4975813916
1994,233434.59738451146
1995,183160.6128570275
1996,255845.22982733982
1997,329194.3760565759
1998,338853.6619260787
1999,273864.32432690216
2000,327572.4687197385
2001,279402.6218629378
2002,247491.34894575118
2003,251857.2277195636
2004,275153.74052638037
2005,217060.94682264503
2006,225146.14755980347
2007,239604.57847218332
2008,222218.53428878065
2009,195226.63780170953
2010,185522.99913220273
2011,130268.6843994887
2012,171064.34989031462
2013,179931.28368248272
2014,185891.81752196606
2015,196356.91227855562
2016,194367.47202766535
2017,197935.58177526452
2018,126958.8303864378
2019,132452.17670345097
2020,108412.43146746902
2021,109115.71245200909
2022,173753.70721675857
2023,140635.83415020586
2024,260621.28563763152
2025,364958.4875497869
2026,174415.35945066664
2027,158692.95673042323
2028,148470.85721460538
2029,179426.08430014824
2030,272116.3058718226
2031,234491.643174873
2032,257822.5398863678
2033,258808.38765311686
2034,170211.794179957
2035,220887.6907290739
2036,189155.31514077773
2037,194150.69971399716
2038,295997.60300177126
2039,219936.60547961236
2040,285850.77821847424
2041,271150.49859742523
2042,206222.53390973547
2043,179488.3045017719
2044,174734.38572668974
2045,223240.7208190515
2046,147664.84891267144
2047,141937.61131717183
2048,136873.614770029
2049,132896.7078166716
2050,181074.74346525
2051,104975.3501171022
2052,127798.95663434004
2053,147906.48253802312
2054,85633.16812975262
2055,153713.20671185138
2056,141748.4058094594
2057,116665.7550601073
2058,212118.91687986287
2059,134443.08107239325
2060,172779.15644774988
2061,170959.07135341814
2062,131540.83798008764
2063,116359.00511192401
2064,139023.66560320705
2065,115718.64190395178
2066,164697.2962576296
2067,116395.22672213663
2068,128804.11694160775
2069,78545.54169881491
2070,109997.77264357466
2071,92822.88949465482
2072,125720.17746071906
2073,136468.25973695645
2074,183104.5838815296
2075,146170.9597143069
2076,121765.23195502015
2077,155873.94893027676
2078,126120.40911957965
2079,129499.31123191772
2080,118226.57891240617
2081,124885.18944144677
2082,122734.29725120598
2083,142868.68331600534
2084,114628.29218734374
2085,124289.92890631944
2086,107703.04803036357
2087,116286.02522833373
2088,94446.02020493777
2089,78908.82700759108
2090,128056.71952646463
2091,113051.89024692333
2092,121406.15093509306
2093,112297.31443298647
2094,112739.68977535726
2095,147096.39442351658
2096,81388.49995459447
2097,96682.33946360131
2098,141569.096720065
2099,50855.994272147866
2100,85833.6563929431
2101,109892.45828714705
2102,119577.42204134924
2103,104596.41320551667
2104,127828.21158265915
2105,126174.78975731244
2106,61616.236654318796
2107,199356.19476101376
2108,111509.30901741963
2109,107690.60577362878
2110,122948.85937831117
2111,150616.44166589636
2112,133782.55485915663
2113,118152.1545962969
2114,106139.38851673239
2115,159261.97503451124
2116,114193.67631730322
2117,147181.4132095548
2118,121074.92218572124
2119,105670.63391408851
2120,107617.29953653984
2121,84111.46681287442
2122,105450.55543056577
2123,86934.16778377384
2124,153065.20902292067
2125,118126.53809375106
2126,147849.8485907348
2127,141168.98529418648
2128,123233.31339018173
2129,95701.50237809544
2130,136588.75053037878
2131,142301.93990481543
2132,106321.86391756947
2133,117553.55732317563
2134,119409.63060498009
2135,92847.66199668749
2136,72987.70779641061
2137,107378.36331994066
2138,135308.68837202492
2139,148512.897698007
2140,136764.11607546158
2141,147532.08978952508
2142,127182.19110255234
2143,142517.36391943926
2144,110999.89262939947
2145,135535.8105698055
2146,168010.9394219184
2147,151598.3710366969
2148,131447.87205562534
2149,145653.79872237772
2150,231492.03581501608
2151,110330.83637789771
2152,151579.37483476233
2153,166766.7046555309
2154,101759.54992183998
2155,133921.1608722542
2156,249956.49416971998
2157,234920.6196971805
2158,230892.78693864457
2159,205253.88647184297
2160,168814.78581821366
2161,234586.77666740198
2162,343886.8131496509
2163,344714.77080289647
2164,247566.5503392263
2165,214629.63401766008
2166,150841.74285742352
2167,219512.1783975383
2168,206029.95399034265
2169,195618.03266784735
2170,219101.98065103803
2171,157030.48901553667
2172,131914.51664764684
2173,175657.56199541403
2174,226875.54636085252
2175,301151.8432187132
2176,322959.80279174465
2177,245009.4961084563
2178,207662.63335866263
2179,142229.95813509784
2180,209942.05410226903
2181,185089.61537463198
2182,220046.93524693773
2183,186630.0670748257
2184,124072.78432835343
2185,121635.79083920724
2186,138256.06342932093
2187,151613.0671029843
2188,154595.89277790487
2189,215446.43128175236
2190,75800.94158203663
2191,81764.15335080709
2192,90007.32903173545
2193,96301.01888745106
2194,102114.06567699387
2195,110068.12238871638
2196,102257.94845389212
2197,116631.25303842592
2198,158888.88800616452
2199,180315.9453725081
2200,146016.27234826444
2201,143343.58865926624
2202,209801.41758607567
2203,146417.8229505003
2204,195557.21104896182
2205,119382.86105489754
2206,133278.6970747739
2207,201591.0157343459
2208,257841.63377794667
2209,217705.46872010705
2210,120623.74697941444
2211,113165.61596917616
2212,114138.07320436856
2213,107169.90511483392
2214,127379.16507782614
2215,104090.34078109494
2216,143856.15951889133
2217,66163.65576772107
2218,86324.22473035051
2219,71733.01938846103
2220,65454.4510810707
2221,332119.9301159799
2222,266358.12372856186
2223,256352.57445921376
2224,205348.9397003037
2225,121078.18242013917
2226,175180.17043960464
2227,208021.65754053206
2228,269249.8865944673
2229,253425.03105880663
2230,163513.75307239825
2231,212769.27061066887
2232,184734.889674371
2233,178809.47816579315
2234,243420.6564233482
2235,228199.12936459886
2236,274841.33138066577
2237,336119.88163826754
2238,200931.55446130736
2239,106173.11934023786
2240,158543.42357556432
2241,157642.94649533735
2242,125720.51941272277
2243,126086.54806847878
2244,99371.73303433791
2245,93085.42127476684
2246,146455.1832046982
2247,103926.59642764456
2248,125010.41825323446
2249,124891.78978540952
2250,131567.8074783149
2251,103779.55418855985
2252,164855.55878115527
2253,158754.70967171396
2254,183352.3029835367
2255,194654.72729575343
2256,179396.02464529965
2257,207968.45612872642
2258,163095.74681763482
2259,179459.54698901766
2260,152789.86451254768
2261,182310.87013209128
2262,205197.4491527194
2263,362224.6720067983
2264,434550.0308188966
2265,172611.48232660387
2266,299941.25459361385
2267,366192.1726264182
2268,397356.57881216303
2269,150040.884000446
2270,187658.81533861847
2271,232017.80822328414
2272,201955.21520077172
2273,166879.67037017897
2274,181390.45525588535
2275,161940.93318031073
2276,202309.56235813332
2277,190968.7820795027
2278,144044.4254632176
2279,125490.51172623929
2280,115838.07713129769
2281,164371.01690227035
2282,179938.8144870378
2283,98444.41429557074
2284,111934.74948784859
2285,145756.0749171466
2286,126909.36292237151
2287,360134.198764426
2288,270617.9955700492
2289,385433.53430266835
2290,449499.08115052717
2291,322840.44683430187
2292,434157.352291415
2293,455571.90781024523
2294,419550.0931389543
2295,452844.59057858377
2296,277682.79963360314
2297,330114.1755367073
2298,314692.78147170646
2299,380276.4307118678
2300,327895.9552191169
2301,302888.92452739895
2302,250868.7563095096
2303,243069.37853683878
2304,237476.21637158378
2305,196461.142773065
2306,188935.7563271822
2307,195141.4056155498
2308,219930.02351008562
2309,285573.063257221
2310,219990.27790293877
2311,199193.057435312
2312,172275.57757689888
2313,175620.46471496826
2314,165052.85687275196
2315,175101.75523332754
2316,189456.90027389847
2317,185344.27968581227
2318,178904.56138492838
2319,176017.70647846925
2320,187043.61682573607
2321,247824.89875665377
2322,170177.17319781642
2323,180152.45371630526
2324,170656.87091606788
2325,210368.98705068286
2326,169960.9032255282
2327,210412.7394527961
2328,229363.27854774267
2329,191674.71459396288
2330,179951.8575484525
2331,359611.07647891296
2332,405787.8778222153
2333,329148.002902629
2334,262130.5705874684
2335,270121.3808639654
2336,329092.62011364865
2337,203739.51661094246
2338,271612.26446196594
2339,214221.41127973542
2340,374793.94563047704
2341,219528.5569774724
2342,231231.33967962308
2343,231775.53037755666
2344,225684.2750763331
2345,226503.9923931864
2346,209660.54526463954
2347,201033.4174447778
2348,235972.81591232578
2349,169669.9108605622
2350,284036.6027913494
2351,249096.30377642866
2352,239542.77221208386
2353,233824.66558551695
2354,130160.440727552
2355,141215.08870407133
2356,152822.4039442846
2357,191239.6567917577
2358,191670.2614299476
2359,133136.8604408149
2360,115114.14280494029
2361,142568.2062716617
2362,258359.17209792385
2363,138672.98429070052
2364,156439.51858539743
2365,230423.84315336018
2366,186901.14138849295
2367,217445.7079116609
2368,218726.0307222637
2369,212365.4646062298
2370,179449.538763019
2371,173211.4004769488
2372,186306.89818867456
2373,275890.765672538
2374,308323.78076032957
2375,253614.7381288414
2376,286505.2019020127
2377,324912.4269009476
2378,153728.20266696197
2379,207400.57711159007
2380,153843.6366419425
2381,170379.7652488744
2382,204061.80658481532
2383,203123.57686489893
2384,246809.54703726745
2385,163843.5667818471
2386,138731.7443845182
2387,136518.14853808968
2388,99875.50360701118
2389,123721.1752797913
2390,150283.06975902064
2391,143225.17437955836
2392,119038.16842828091
2393,165113.57443568466
2394,143754.5226750645
2395,204409.5279248296
2396,143916.14853797323
2397,212870.60286464883
2398,127979.33724262012
2399,53830.96191422783
2400,53641.99256586415
2401,115815.05836653769
2402,140276.51436010032
2403,134810.50545086927
2404,155564.10421546604
2405,165715.91194545873
2406,141399.0574237922
2407,128670.06856355442
2408,148073.11438495124
2409,128091.18553423592
2410,159983.59064892752
2411,117351.05993996811
2412,156658.2408610736
2413,130839.68386579619
2414,147029.89482397935
2415,127025.04836936845
2416,123228.4453525821
2417,133364.51918022733
2418,133074.9851348699
2419,126662.79593609681
2420,126603.00328084474
2421,142359.25311045736
2422,110085.32476125017
2423,109875.90741728041
2424,147865.83195916223
2425,168564.15358629296
2426,122779.45767038275
2427,132757.53338925162
2428,167609.2918327207
2429,116371.8590376064
2430,132207.03552667273
2431,107599.60957150182
2432,142631.02480227107
2433,146399.30859035978
2434,137309.22935163512
2435,146885.79722136384
2436,106318.23430843258
2437,109135.02881264618
2438,124506.92267692143
2439,104649.17971103222
2440,118074.8298339598
2441,86399.24097196768
2442,94586.93243185636
2443,123327.2883461533
2444,126038.03960694879
2445,79370.77399436831
2446,126308.00454638727
2447,182287.33583768157
2448,131613.34526733222
2449,105549.7767204554
2450,144375.3218931781
2451,127889.21197372867
2452,199457.94410336777
2453,90689.08124785004
2454,120356.79495405832
2455,110631.86246965974
2456,136300.28393009942
2457,121711.05085173457
2458,113356.02482134952
2459,108233.15405108994
2460,134847.12872333513
2461,118856.13836509944
2462,131127.32411985126
2463,120629.39334571718
2464,165161.88061713288
2465,136882.72553851354
2466,109698.81748274196
2467,134994.77874059466
2468,76525.34098846075
2469,74358.02311116706
2470,179166.58863165043
2471,205965.79842590098
2472,159765.12721848604
2473,117387.20709047595
2474,78998.01343363916
2475,217987.4399115094
2476,114484.23593503148
2477,125193.25587710319
2478,146755.58877513628
2479,99228.07170616057
2480,144281.03188029295
2481,122046.68471143124
2482,127898.68703804111
2483,112726.45987863283
2484,125295.51789036016
2485,128734.29301969081
2486,153429.62148508467
2487,161783.77161478726
2488,160353.77292833585
2489,148302.6150533347
2490,147128.68528787652
2491,90770.42631714315
2492,187515.91325833605
2493,145114.7320063073
2494,149660.17217496058
2495,86359.79800658407
2496,241461.39119121086
2497,148509.64627394473
2498,111656.39080990852
2499,89454.22302888271
2500,123019.92552935853
2501,133118.26260260795
2502,144043.2884408345
2503,90519.55493022829
2504,160229.18217695176
2505,221785.4834254609
2506,244786.9008614171
2507,252252.52375260333
2508,242753.21133271174
2509,209115.07069425413
2510,213823.408086688
2511,174861.4186605031
2512,209075.1112902839
2513,219892.2546263565
2514,254960.91350150775
2515,148633.73128355123
2516,168629.35409526952
2517,141998.9089608347
2518,147207.2735335975
2519,228892.25182579615
2520,212398.107837758
2521,185350.97695521393
2522,222940.76381141724
2523,123898.50461965417
2524,137496.86096436493
2525,144605.14580763472
2526,140178.85836262882
2527,117256.451402254
2528,128621.57293072775
2529,137440.6607238856
2530,129056.27127440734
2531,250615.48641524438
2532,226332.8694770782
2533,199538.72727310663
2534,224746.6264070147
2535,303637.1940486788
2536,230272.3099852196
2537,227822.82617039292
2538,180745.60397387933
2539,188580.64732112715
2540,178796.43110203795
2541,179944.03937048477
2542,167391.50026696132
2543,125494.14799081734
2544,124427.74347858682
2545,131757.85056612198
2546,126523.70396155106
2547,133877.39336589992
2548,145849.22376155536
2549,154794.082719272
2550,268880.84203893057
2551,143699.24432795617
2552,123246.13967088582
2553,75071.1322717923
2554,99796.79459953104
2555,114474.44634949381
2556,97106.76248382386
2557,108166.01051780175
2558,156952.1572922428
2559,135566.22370746973
2560,148655.60889038953
2561,144477.9628743569
2562,140083.76294202416
2563,152236.60061377162
2564,204500.0380758519
2565,141279.72844236798
2566,159821.345617902
2567,134091.69712019883
2568,193518.17412335213
2569,204710.641048701
2570,117137.56298634074
2571,177523.39241000652
2572,151203.13945384524
2573,209287.25934917876
2574,279727.6932675268
2575,130967.35576823307
2576,117030.5662475326
2577,144351.7700135594
2578,82533.80785041259
2579,67293.67669820772
2580,111477.4337639703
2581,118375.34407961057
2582,115857.9326108094
2583,286676.317682537
2584,164061.20960471427
2585,177677.97990465135
2586,210907.3241133913
2587,194362.28390111725
2588,148754.139959251
2589,144569.95671802698
2590,220923.8965296693
2591,230489.43386989445
2592,218676.7901140807
2593,261104.1139037484
2594,184750.97087966846
2595,200158.68276293413
2596,308192.10603951133
2597,186081.8235685536
2598,298796.47595194814
2599,292883.3664286426
2600,132793.21924393348
2601,142502.00181152677
2602,78467.05225926508
2603,88189.01049285212
2604,81723.78420678402
2605,75899.0233719429
2606,148238.43265877513
2607,194855.97821413184
2608,198187.5564063615
2609,171246.04862032403
2610,113756.13184931391
2611,121912.73045621894
2612,154522.98312088195
2613,130224.13448713062
2614,125561.46421241156
2615,155614.28793977294
2616,148509.15657439939
2617,169738.21432280896
2618,175022.3322211749
2619,185787.75231099513
2620,189541.69887397764
2621,176817.4984053019
2622,184174.6642078436
2623,248169.57215446176
2624,299063.4517272555
2625,274003.81052801205
2626,174143.13198817178
2627,162570.42188986728
2628,488182.1531401633
2629,506318.24752496753
2630,377718.27134743397
2631,459366.73988392233
2632,428186.4453096343
2633,318811.34078072436
2634,399375.57631124323
2635,163601.66952475597
2636,183176.92121066686
2637,183105.16997713485
2638,262531.23091032373
2639,189394.4115278454
2640,155230.39811362678
2641,104081.49689146718
2642,182607.60003636868
2643,100472.97037340808
2644,124752.91514772666
2645,102546.94163514876
2646,91096.39485394058
2647,99041.8928243432
2648,137018.83922054467
2649,152386.23627960662
2650,142408.15735739266
2651,142148.2862748827
2652,427869.96712062997
2653,245641.82433146916
2654,254391.74375945175
2655,388170.61201764125
2656,321564.9943931265
2657,355060.4248168049
2658,292947.96311077144
2659,313442.044768013
2660,358299.854504576
2661,352144.084766985
2662,345133.4010411005
2663,289841.74922606663
2664,275406.3258672368
2665,330573.38943599624
2666,287584.73175101564
2667,167417.0987774492
2668,176013.94703357303
2669,172815.52123669547
2670,268774.9589381607
2671,178229.92202632336
2672,195314.7231764976
2673,209340.43502083028
2674,204335.6429300434
2675,174156.35065925945
2676,186686.03974406054
2677,196447.62250259935
2678,248383.4929455321
2679,282069.01395515696
2680,291013.2233226117
2681,401288.9487379686
2682,335814.76347589004
2683,534782.3707995866
2684,316868.06759279576
2685,343790.8461777092
2686,256908.7096463966
2687,327844.57009111275
2688,206640.80270703812
2689,199024.314468227
2690,439966.37964849104
2691,189759.1721653655
2692,128782.49538181978
2693,186450.42616214236
2694,125753.46855565654
2695,188153.09547353862
2696,179435.4236929622
2697,183421.3800810119
2698,196748.80832339017
2699,176442.3326506699
2700,156983.22069940902
2701,152135.90105045555
2702,114898.87695173698
2703,123188.0136586732
2704,137627.9135473117
2705,121815.19790990392
2706,116834.7839811658
2707,125629.45054342764
2708,133912.87714705043
2709,104966.62894008322
2710,128397.55518312815
2711,261704.45597680853
2712,387743.24329181056
2713,174662.80857914424
2714,149984.93703653017
2715,169830.28817055194
2716,149667.92433494292
2717,184249.57156602805
2718,221471.87223714127
2719,163039.41953250096
2720,176430.4401416055
2721,136040.93652390488
2722,155810.25020035927
2723,139628.9448196742
2724,131257.20000965765
2725,134222.5850783308
2726,147918.6813581742
2727,171604.37676928277
2728,180357.52090699514
2729,149949.6948920004
2730,145743.65214486243
2731,128078.88811617711
2732,125550.1762868308
2733,157591.8477341166
2734,145201.33995703066
